Indus ID,SITE Name,TCU,MCU,Total Nos. GSM,Total Nos.M/w
IN-1249956,DESHWANDI,No,No,9,3
IN-1326369,Sahyadri Farmer Producer Co Ltd,No,No,3,2
IN-1052535,DINDORIROAD_ODU,No,No,21,4
IN-1091795,MUDI PR DANGRI,No,No,15,4
IN-1053121,VITHEWADI_ODU,No,No,22,5
IN-1242934,"VASOL		",No,No,6,2
IN-1809897,VITHEWADI,No,No,3,1
IN-1365730,Jalgaon_07354_Saraswati Plaza Tambapura,No,No,6,1
IN-1250005,ANJALE,No,No,9,2
IN-1100814,Bhishnur (Voda),No,No,8,3
IN-1066337,KHEDGAONPATIL_ODF,Yes,No,12,3
IN-1284161,Relocation of Pathari_USO,No,No,18,7
IN-1093004,DEVALGAON SAKRSHA,Yes,No,17,5
IN-1250768,GHANKHEDE,No,No,14,1
IN-1324635,Mamurdi,No,No,15,5
IN-1093553,Khojanwadi,Yes,No,21,9
IN-1299622,VAIRAG 2,No,No,9,2
IN-1253187,Padegaon,No,No,13,4
IN-1261957,Saholi,No,No,15,9
IN-1124417,Nkarvepls,No,No,21,12
IN-1071177,BALANAGAR_ODU,No,No,14,6
IN-1069837,ADGAON BK,No,No,3,3
IN-1291971,Vagator Robert Palace,No,No,9,2
IN-1239112,Arpora,No,No,9,2
IN-1093608,Mr.Harish Dhanraj  Matosri Building ,Yes,No,9,10
IN-1236983,NARENDRA NAGAR 2,No,No,19,9
IN-1055086,PONKSHE_ODU,No,No,7,4
IN-3048983,MADHAV NAGAR,No,No,3,1
IN-1054509,Ipcltownship_Odu (Hostel),No,No,3,2
IN-1255580,Shivangi,No,No,18,5
IN-1730653,Kubhephal,Yes,No,16,4
IN-1054384,Butibori RTT,No,No,11,12
IN-1260665,Cricket stadium -Gahunje,No,No,22,6
IN-1133541,Varhadjambhulpada,No,No,15,2
IN-1099930,Potener (Wahe Diwali),No,No,9,4
IN-1053562,PIMPALRPT_ODU,Yes,Yes,9,9
IN-1024318,Talkhed,No,No,17,11
IN-1255695,RAIGAVHAN,No,No,18,10
IN-1336818,Relocation ROM1893,No,No,7,1
IN-1091943,Ramhingni,Yes,No,17,6
IN-1054823,PUN7LUVCHOK_ODU,No,Yes*2,13,11
IN-1053833,RAJUR MALEGAON,No,No,14,10
IN-3001141,Raytewadi,No,No,3,1
IN-1976166,Vaiduwadi,No,No,3,1
IN-1054398,E CHINCHBHUVAN1,Yes,No,10,19
IN-1250081,BODKHA,No,No,18,6
IN-1092088,DUULGAON-BAJAR,No,No,17,8
IN-1066537,RAILNAVADI2_ODU,No,No,14,7
IN-1355498,Kannad Karim Nagar,Yes,No,14,3
IN-1024701,SHNKRSTHRDII,No,No,16,3
IN-1249815,Undarwadi,Yes,No,6,1
IN-1835019,TURAMBE,No,No,3,1
IN-1092290,DEVERGAON,No,No,10,5
IN-1092033,Umbarkhend,No,Yes,12,2
IN-1374556,Borivali Tarf Rahur,No,No,3,1
IN-1834691,GURVALI,No,No,3,1
IN-1318858,COLVA 3,No,No,10,2
IN-1342200,Kranti Nagar,No,No,6,2
IN-1847337,Indira nagar,No,No,4,1
IN-1419438,Wagdara,No,No,3,1
IN-1054907,DIPIKAHSGSOC_IDU,No,No,8,5
IN-1054149,RASTAPTH_ODU,No,No,5,2
IN-1055232,WONDERLAND SOC_ODU,No,Yes,9,1
IN-1054012,EPUNMTRASHOKVJ_ODM,No,No,11,7
IN-1112608,VADGAON PANGU,No,No,11,5
IN-1254019,TAKALI VINCHUR,No,No,12,4
IN-1052559,GANGAPURGBT_ODU,Yes,No,14,7
IN-1078399,Kawthala,No,No,13,5
IN-1074791,Panchincholigaon,Yes,No,20,11
IN-1302463,Bank Colony Latur city,No,No,13,5
IN-1092288,Gardi,No,No,15,4
IN-1025220,ARNI ROAD,No,Yes,28,5
IN-1334318,Relocation of Shahgadh,No,No,7,1
IN-3002088,Saroli,No,No,3,1
IN-1730992,Dundage,No,No,3,1
IN-1299619,Site268_Baleghol,No,No,12,7
IN-1124562,ENPRSADAR,No,No,6,14
IN-1813892,RabiyaRd_2G,No,No,4,1
IN-1054959,JEDHEPRKSOC_ODU,No,No,11,3
IN-1054057,APAVILLION_IDU,No,No,3,2
IN-1055118,SAIKRUPA_IDU,No,No,15,3
IN-1242576,SOMWAR PETH(relocation),No,No,13,6
IN-1131009,Hotel Jagannath,No,No,9,2
IN-1055011,MALDHAKKA_IDU,No,Yes,6,5
IN-1387104,Kate Wasti,No,No,6,2
IN-1024040,LATAWADE,No,No,8,9
IN-3002851,Ghanekar Building,No,No,3,1
IN-1377824,Not available,No,No,3,1
IN-1055078,PATILBLDG_IDU,No,No,15,8
IN-1243855,NARAYANSHRI,No,No,6,1
IN-1066595,Relocation of SMDO01,No,No,13,7
IN-1053144,WAKHARI_ODU,No,No,13,3
IN-1262907,BHINGER,No,No,16,2
IN-1326202,Relocation of SATPALA_INDS,Yes,Yes,16,9
IN-1240418,MANDWAD,No,No,9,3
IN-1250091,JALGAON KH,No,No,17,4
IN-1070020,SAKURI,No,No,10,5
IN-1375728, Maldhe,No,No,7,1
IN-1370592,Kamlabai Bhat,No,No,3,1
IN-1054143,MANDAI_ODU,No,Yes,4,6
IN-1054112,MANKARWADA_IDU,No,No,3,1
IN-1388334,GaneshPeth_BSC124KST_4G,No,No,3,1
IN-1093342,Dahegaon (Mauda),No,No,18,8
IN-1091739,Dighori BK,No,No,6,1
IN-1253467,KUMBHARI,No,No,15,2
IN-1253164,NANJA,No,No,18,4
IN-1073156,Mtrwagholi_Odu,Yes,No,9,10
IN-1093976,Dighol Islampur,No,No,19,10
IN-1388707,Janta Colony,No,No,3,1
IN-1268098,NIRWANGI,Yes,No,12,5
IN-1091750,Bigwan,No,No,18,11
IN-1293506,Patalganga MIDC,No,No,5,1
IN-1326006,Relocation of VALIV-2 (VASI68),No,No,9,1
IN-1091515,HUSEINI COLONY,No,No,7,3
IN-1093197,SARPANCH GRAM PANCHAYAT ,No,No,17,5
IN-1271432,Samrudei Complex,No,No,4,3
IN-1339182,EPUN1136,No,No,9,1
IN-1249647,Bololi ,No,No,6,3
IN-1106100,Panhala,No,No,21,16
IN-1281887,Sawarde T.Satave,No,No,17,2
IN-1370422,Asifia Colony,No,No,12,2
IN-1106077,Pathri Vodafone,Yes,No,33,7
IN-1053159,NWELA_ODU,No,Yes,11,7
IN-1242081,BURKONI NEW,No,No,6,3
IN-1093625,Sawaliwagh,No,No,13,5
IN-3000334,Damodar Nagar,No,No,3,1
IN-1382873,Satpur Colony,No,No,5,1
IN-1536431,Shinde Wasti,No,No,4,1
IN-1382901,Deolai,No,No,3,1
IN-1362799,Aurangabad_03630,No,No,6,2
IN-3000489,Waluj MIDC,No,No,6,1
IN-1082748,Kadav,No,Yes,25,17
IN-1052752,Malkhed,No,No,9,4
IN-1365297,Shiye-bawada road,No,No,6,1
IN-1383023,Hingane Wasti,No,No,3,1
IN-3049064,Matoshree Ambernath,No,No,3,1
IN-1024713,WANOWARI,No,No,11,11
IN-1981148,Chakan Exchange,No,No,3,1
IN-1286033,Ambiwali Bk.,Yes,No,10,4
IN-1237698,Bhaliwadi,No,No,19,7
IN-1125527,Wakav,No,Yes,8,3
IN-1091783,JARUL,No,No,16,7
IN-1285789,Shivare,No,No,3,2
IN-1253935,Chaugaon ,Yes,No,15,6
IN-1093215,MR.BALWANTRAO DEVRAO NAIK PLOT ,No,No,11,6
IN-3002811,Chachegoan,No,No,3,1
IN-1093411,Mr.Popat Ganpatrao Bhosale Plot ,No,No,15,9
IN-1093566,Mr.Dilip Ganpat Sawant  Plot ,No,No,16,3
IN-1053802,Nkanher_Odu,No,No,10,7
IN-1052867,Padali_Odu,No,No,14,8
IN-1052332,Khedsatara_Odu,No,Yes,15,6
IN-1024221,BHUKUM,No,No,16,12
IN-1293005,Vadali ,No,No,12,3
IN-1285059,Betwadi,No,No,13,2
IN-1091695,Sadoba Wasti ( katbav ),No,No,16,3
IN-1372483,Kunjirwadi,No,No,6,1
IN-1124755,NVITTHALWADI1,No,No,15,5
IN-1337009,Shegaon Rly Colony,No,No,15,2
IN-1249796,KARANJI BK,No,No,9,6
IN-1109837,Kamtha,No,No,19,8
IN-1382669,Sneh Nagar Complex,No,No,3,1
IN-1273214,Pait,No,No,9,2
IN-3003464,Taleran Wadi,No,No,3,1
IN-1069981,ASTAPUR,No,No,3,2
IN-1250439,LONI - DHAMNI,Yes,No,9,1
IN-1053120,Vitharayac_Odu,No,No,6,3
IN-1106034,Kuslumbgbt_Odu,No,No,15,8
IN-1835289,SAVAD NAKA,No,No,3,1
IN-1097476,Naravane,No,No,15,3
IN-1372475,Khanapur Rd,No,No,6,1
IN-1078188,Tadavale,No,No,12,2
IN-1093468,MR.PANJABRAO PLOT ,Yes,Yes,15,10
IN-1308501,SIte1446,No,No,6,2
IN-1371019,pyramid city,No,No,9,1
IN-1323823,Shikshak colony Kharabi,No,No,10,3
IN-1388015,Urse,No,No,9,1
IN-1337426,Shrirampur Bus stand,No,No,10,2
IN-1286941,Sade,Yes,Yes,20,6
IN-1835380,DAKIWLI,No,No,3,1
IN-1025019,KAMATGHAR,No,No,3,4
IN-1374994,Arihant city Bhiwandi,No,No,4,1
IN-1069780,Tilher,No,No,9,3
IN-1108039,Kardhali,No,No,19,6
IN-1078266,Kawathe,No,No,17,4
IN-3005264,GandhiNagar,No,No,3,1
IN-1100873,5096,Yes,No,15,8
IN-1331633,Relocation MH3571,No,No,4,1
IN-1368102,Sadar,No,No,3,1
IN-1256950,Prem Nagar,No,No,12,2
IN-3027791,Sukhsagar Nagar,No,No,3,1
IN-1282405,Katraj Kondhwa Road ,No,No,7,0
IN-1124772,ENPRSWALMBI21,Yes,Yes,9,5
IN-1280528,Ltratulmetal,No,No,6,1
IN-1274694,Azad Nagar (Kamptee),No,No,10,2
IN-1285711,Marunje Rd2,No,No,22,5
IN-1339180,Mukar Wadi,No,No,12,2
IN-1330360,Relocaiton MH3970,No,No,3,1
IN-1093337,VF3380(Dahegao),No,No,6,2
IN-1580831,jayanti Nagar-3,No,No,3,1
IN-1388325,Parshawa Nagari,No,No,3,2
IN-1377880,Ram Rahim Colony,No,No,3,1
IN-1307035,Site293,No,No,12,2
IN-1356986,Sangali Phata,No,No,6,1
IN-1055007,LUPINLABS_ODU,No,No,9,10
IN-1300007,ajra exch,No,No,9,2
IN-1384579,Margai Galli,No,No,6,1
IN-1419095,Choriya Layout,No,No,3,1
IN-1054390,CHAKANSAMMN_ODU,No,No,6,2
IN-1361341,Satyam Tower,No,No,6,1
IN-1275263,Nalasopara Station,No,No,16,3
IN-1091645,M D Nagar - Nalasopara East,No,No,9,7
IN-1300485,Site1337,No,No,12,4
IN-1388072,Kalbhor Nagar,No,No,4,1
IN-1304369,Berdipar,No,No,6,2
IN-1093521,Gram Pachayat Plot -Vankas,No,No,13,4
IN-1066631,Sutrakar_Odu,No,No,10,4
IN-1071249,Dongarigbt_Odu,No,No,6,4
IN-1083969,Juchandra,No,Yes,10,8
IN-1351109,Relocation of MH6300,No,No,6,2
IN-1349077,Asangaon Village,No,No,9,2
IN-1308771,Relocation of Satyasai oil Ind. (NAND55),No,No,3,2
IN-3120856,Relocation of Gurudwar Road (NAND27),No,No,3,3
IN-1052594,Harwad_Odu,No,No,9,5
IN-1497676, vidya nagar,No,No,3,1
IN-1382521,Bhadrawatipeth,No,No,3,1
IN-1053043,NTAKLIKHTGN_ODU,No,No,20,9
IN-1244870,Badlapur(SHRI SAI),No,No,17,4
IN-1344725,Kharwai (Badlapur),No,No,4,2
IN-3034917,Rameshwadi,No,No,9,2
IN-1054549,GULMOHAR_IDU,Yes,Yes,17,8
IN-1054417,CHSUKHSHANTI_IDU,Yes,Yes,19,16
IN-1052821,Nagthane_Odu,No,No,17,4
IN-1253799,Karadbusstand,No,No,11,11
IN-1238732,AGRASEN CHORAHA- MUNJEWADI,No,Yes,14,4
IN-1322451,NawabpuraMahal,No,No,3,2
IN-3139853,Relocation of Dhanori Lohagaon Road (PUN297),Yes,No,6,1
IN-1336885,Secret Spice,No,No,3,1
IN-1369008,CHOTI UMARI,No,No,6,1
IN-1319652,Relocation of Birobabasti,No,No,6,2
IN-1055138,SHANTIBAN SOC_ODU,No,No,4,2
IN-1936121,Dhanore,No,No,3,1
IN-1117647,Jaitapur,Yes,Yes,15,7
IN-1292069,Miramar 2,No,No,18,5
IN-1285791,HDIL Residency,No,No,15,2
IN-1285052,Near Shraddha Residency,No,No,6,1
IN-1357936,Locknagari,No,No,9,2
IN-1344930,Swami Shanti Pr,No,No,9,5
IN-1304359,Nh-80 - Badlapur Highway,Yes,No,12,9
IN-1236982,Ambernath,No,No,23,30
IN-1342324,FL09878_Fatima Nagar,No,No,4,2
IN-1388363,Muktainagar,No,No,6,2
IN-1371579,Kailash Nagar,No,No,5,2
IN-1052649,Karvir_Odu,No,No,14,6
IN-1024938,Manewada ,No,Yes,12,16
IN-1127655,Near Ekmat Nagar Society,No,No,12,7
IN-1272632,TUKDOJI GMC,No,No,16,2
IN-1024933,Anwar,No,No,9,11
IN-1124684,NDARYAPUR2,No,Yes,18,13
IN-1394926,Shankar Heights,No,No,3,3
IN-1247286,Barkoopada,No,No,9,4
IN-1279999,New Friends Colony,No,No,7,2
IN-1244213,Porna Nagar,No,Yes,18,6
IN-1270454,Indrayani Nagar Sector-7,No,No,10,3
IN-1231124,Friend's colony (oak Court),No,No,9,2
IN-1054920,PUNFMCITY_ODU,Yes,No,8,4
IN-1091601,Indrayani Nagar Sec -3,No,No,4,4
IN-1311846,BHASARIGAON_INDS_HUB,No,No,12,15
IN-1239734,AZAD CHOWK,No,No,9,3
IN-1834470,HDILIndustrialEstate_2G,No,No,3,1
IN-1344785,Kopori lake,No,No,6,1
IN-1362064,Margosa Heights,No,No,5,2
IN-1268742,Inora park,Yes,No,26,8
IN-1310476,Sujit Complex,No,No,17,3
IN-1301436,Site941 (Sunmoon),No,No,13,3
IN-1124559,MOMINPURA,No,No,10,5
IN-1277970,Near Bhankheda,No,No,13,3
IN-1279123,Masksath,No,No,15,4
IN-1263257,LASKARIBAG,Yes,No,11,5
IN-1320969,Relocation 515,No,Yes,5,1
IN-1053221,ENPRTEKANAKA1,Yes,No,6,17
IN-1294815,Bhrama Majestic,Yes,No,14,3
IN-1294432,Tilekar Nagar,No,No,15,3
IN-1092404,MUDAWAD,No,No,14,8
IN-1294214,Alcon acacia,No,No,13,1
IN-1024637,Patankarpark,No,No,7,2
IN-1296901,Oswal nagari,No,No,13,2
IN-1297436,Patankar Park GBT,Yes,No,11,3
IN-1275818,Nilemore,Yes,No,15,25
IN-1054878,CHAMPIONBLDG_IDU,No,Yes,11,4
IN-1055066,OSWAL_ODU,No,No,7,2
IN-1263223,ASHOK NAGAR,No,Yes,9,9
IN-1272973,Mahal(Chitanish Park),No,No,10,1
IN-1324588,Relocation 507,No,No,6,2
IN-1358799,ACE Women Hospitel,No,No,8,0
IN-1361159,Tandapeth,No,No,3,1
IN-1327001,Ranka Jewellers  ,No,No,8,1
IN-1054833,ANANDNGR_IDU,No,No,17,11
IN-1054076,DANGECHOWK_ODU,No,Yes,10,4
IN-1310477,NAKATE NAGAR,No,No,13,4
IN-1307010,Nandravatvani,No,No,13,5
IN-1245089,WADGAON SHERI-NEAR KARAN RADAR,No,No,9,3
IN-1301287,Hotel Madhuban Site555,No,Yes,10,3
IN-1317234,Relocation_746,No,No,8,4
IN-1312102,Vishal leela,No,Yes,22,3
IN-1055154,SHREEAPT_ODU,No,No,9,3
IN-1054975,KARANARD_IDU,No,Yes,14,7
IN-1055177,EPUNSUKRENIW_IDU,No,No,13,7
IN-1055115,EPUNSADGURU_ODU,No,Yes,14,11
IN-1350073,Relocation of 4801,No,No,3,1
IN-1303314,Wadgaon-Hingane Khurd Fi Relocation,No,No,11,5
IN-1054888,CHINTMAPT_IDU,No,No,10,3
IN-1268962,High Bliss Society Dhayari,No,No,8,6
IN-1296483,Gujarwadi,No,No,16,10
IN-1266744,Mohammadwadi,No,No,12,7
IN-1092427,Kharadi Midc1,No,No,7,4
IN-1091699,Trimurti Nagar (GAJANANNAGAR),No,No,14,3
IN-1314517,Bodwad_Monopole,No,No,9,2
IN-1257940,Pentagon 3,No,No,14,7
IN-1054387,Ebwdmominbld_Odu,No,No,6,1
IN-1299833,Site768 (Fandole Nagar),No,No,10,3
IN-1066370,Latifnagar_Idu,No,Yes,10,8
IN-1054181,WADERWADI_IDU,No,No,12,0
IN-1282350,Near besa road,No,No,19,7
IN-1093573,ENPRNEHARUNG1,No,No,14,3
IN-1550371,Kadhir Elecronics,No,No,3,1
IN-1373078,Hawai Pada,No,No,8,2
IN-1449325,Gopeshwar Mahadev Temple,No,No,4,1
IN-1243196,Alkapuri 2,No,No,8,8
IN-1054672,Enalasankul_Idu,Yes,No,6,11
IN-1233034,Achole Road,No,No,15,7
IN-1248378,Subashnagar,Yes,No,15,4
IN-1127988,KALA KHEDKA,Yes,No,12,2
IN-1268171,NEAR LAAL GODAAM,No,No,25,4
IN-1055028,MITIKAKALEWADI_IDU,No,No,6,13
IN-1282544,Martin Nagar,No,No,17,3
IN-1091689,ENPRJRIPTSDR1,No,No,14,2
IN-1354955,SERENEHOM_,No,No,6,1
IN-1090831,OSWAL INDUSTRY (Ambegaon Bk),No,No,8,2
IN-1055061,PUNNIVRUTI_IDU,No,No,12,9
IN-1291799,Hariganga society_yerwada,Yes,No,12,4
IN-1297437,Baner Pashanlink Road,No,No,9,4
IN-1353322,Arihant,No,No,3,1
IN-1025280,CHAKANBSRIRD,No,No,15,9
IN-1114675,Chinchwad (Dange Chowk),No,No,16,8
IN-1055194,EPUNTATHAWADE_ODU,No,No,8,3
IN-1246936,Kuruliphata,No,No,20,11
IN-1054114,MARNE BLDG_ODU,No,No,6,1
IN-1288736,Near Zeal College-Narhe,No,No,17,4
IN-1268060,Kalher (Durgesh Park),No,No,14,6
IN-1233469,DARSHAN PARK,No,No,6,6
IN-1055170,EPUNSNGVIRES_ODU,Yes,No,9,7
IN-1276827,Tulsi Complex,No,Yes,12,31
IN-1072981,Narpoli_Odu,No,No,9,6
IN-1054146,RAJARAM HEIGHTS_IDU,No,Yes,10,9
IN-1055149,SHIVNATH DARSHAN_IDU,No,No,9,4
IN-1275557,Relocation of Mundhwa Rd (PUNE95),No,No,12,2
IN-1054968,KALEPADLE_IDU,No,No,7,5
IN-1362387,Relocation of 4771,No,No,5,1
IN-1372837,Nakshatra Building,No,No,7,1
IN-1134755,Virar West Filling,Yes,No,16,6
IN-1243520,Ful Pada,No,No,16,7
IN-1286119,Swanand Relocation,No,No,16,4
IN-1339184,PRIDEASHIYANA_INDS,No,No,10,3
IN-1267112,DEO NAGAR,No,No,13,4
IN-1024934,Congress Nagar,No,No,6,2
IN-1245601,SINHAGAD INSTITUTE,No,No,14,2
IN-1253264,SINHGAD INSTITUTE ( new ),No,No,12,3
IN-1282426,Mahadev NagarDhayri,No,No,7,4
IN-1055228,WARJE_IDU,No,No,11,15
IN-1127657,SHAKTI MATA NAGAR,No,No,8,5
IN-1124560,Nagpal,No,No,18,13
IN-1054088,GHORPADI_IDU,No,No,14,7
IN-1055121,SALISBURYPRK_IDU,No,No,7,7
IN-1055127,SARUSHYMBLDG_ODU,No,No,8,5
IN-1054128,NAVANGPLAZA_IDU,No,No,8,7
IN-1288882,Tingre Nagar ,Yes,No,10,2
IN-1383484,Kalmana-2,No,No,6,1
IN-1280094,Park Springs - Dhanori,Yes,No,21,15
IN-1382708,Adarsh nagar ,No,No,8,1
IN-1369890,Sonale-Bapgaon Rd,No,No,8,1
IN-1349774,DY Patil Clg Danori,Yes,No,9,4
IN-1373347,Pardi,No,No,7,2
IN-1297561,MALWADI ROAD,No,No,9,3
IN-1054288,Pranav Apt,Yes,No,3,9
IN-1069840,KADETHAN,No,No,15,7
IN-1097480,Javahar Colony Fill in,Yes,No,24,14
IN-1053208,MANJRIKHURD_IDU,No,Yes,16,7
IN-1382955,Dhore Wasti,No,No,6,1
IN-1092070,Hadapsar ( B G Shirke Industry),No,No,19,10
IN-1253387,Anandgaon ,Yes,Yes,13,11
IN-1115097,SUKH SAGAR,No,No,6,9
IN-1054106,KULKARNI BLDG,No,Yes,5,2
IN-1308806,KUAL BELLEZA,No,No,10,3
IN-1336905,Relocaiton MH4788,No,No,7,2
IN-1383560,Chandrdeo Complex,No,No,8,1
IN-1326052,Relocation of Jadhav Wadi 1242,No,No,12,3
IN-1308769,PCNTDA60,No,No,3,1
IN-1024540,VALSANG,No,Yes,6,10
IN-1126854,Karvand Naka,No,No,7,5
IN-1745332,Shivsai Apartment,No,No,6,2
IN-1294658,Laxmi Nagar,No,No,9,3
IN-1285276,SHIVAJI NAGAR NAGPUR,No,No,12,2
IN-1097463,Nakate Basti - Rahatani,No,No,7,4
IN-1279109,Near Sanskriti -Nakate Vasti,No,No,16,5
IN-1371688,Flora Residency ,No,No,6,0
IN-1246736,Bhavdan,Yes,No,12,4
IN-1288895,Dattawadi Nere,No,No,12,2
IN-1054851,BALAJIIND_IDU,No,Yes,15,5
IN-1054101,KARHERITAGE_ODU,No,No,7,0
IN-1334200,Borgaon chowk,No,No,9,3
IN-1307642,Ekta Nagar,No,No,9,3
IN-1025009,Mahabaleswar,Yes,No,7,2
IN-1093590,SANJAY THAKSEN CHAVAN PLOT ,No,Yes,14,7
IN-1025259,INDRAPRASTH COLONY(MAHADEVAN NGR),No,Yes,12,6
IN-1303773,Poonam Nagar Virar,No,No,9,3
IN-1085575,Pragti Calony,Yes,Yes,10,7
IN-1093587,SRI NARAYAN APPARTMENT ,No,No,12,2
IN-1262463,BAHADURA,Yes,No,16,5
IN-1286948,Near Passport Office(Monopole),Yes,Yes,11,6
IN-1124509,ENPRJAFARNAGAR1,No,No,16,11
IN-1280553,BHUPESH NAGAR,No,No,6,1
IN-3074799,Chilkalthana,No,No,3,0
IN-1291448,Hingane Mala ,No,No,10,2
IN-1117683,Old Akkalkot Naka,No,No,3,8
IN-1126962,GaneshNagar-pimple Nilakh,No,No,16,6
IN-1054943,HINJISYMBS_ODU ( collage ),No,Yes,9,1
IN-1054931,GOKULNGR_ODU,No,Yes,14,5
IN-1133936,SUKHSAGAR NAGAR,No,No,23,10
IN-1024419,Katol-RD,No,No,20,12
IN-1054981,KASPATIWASTI_IDU,No,No,7,1
IN-1053700,PHULAMBARI_IDU,No,No,14,13
IN-1242117,"DAREGAON		  ",No,No,20,5
IN-1052480,CHIKHALTHAN_ODU,No,No,11,5
IN-1268963,Wyankar vasti Dhayari,No,No,20,5
IN-1310219,Pooja Apartment,No,No,17,2
IN-1256617,NDA GATE,No,No,12,9
IN-1073209,UTTAMNGR1_IDU,Yes,No,11,6
IN-1055271,ESGLHERBETRD_IDU,No,No,11,11
IN-1024428,BUDHGAON,Yes,Yes,9,10
IN-1270272,Solaciagardan,No,No,10,5
IN-1301460,Hotel Yashraj Inn,No,No,13,6
IN-1239269,Avalwadi,No,No,16,15
IN-1350497,Relocation of Vishal,No,No,11,2
IN-1296484,Tulja Bhawani Nagar,No,No,13,3
IN-1053919,NMTRPATHRIGBT_ODU,Yes,Yes,29,26
IN-1053425,NMADAJGBT_ODU,Yes,Yes,13,11
IN-1066668,VIDHARBH_ODU,No,Yes,21,12
IN-1293498,Konark Enclosive,Yes,No,19,10
IN-1238247,Morya nagar,No,No,6,2
IN-1303942,Tanaji Nagar - Chinchwad,No,No,20,3
IN-1055195,TEJWANIBLDG_ODU,No,No,6,1
IN-1024929,Sitabuildi-2,No,No,19,6
IN-1278340,WADI NAKA,Yes,Yes,7,1
IN-1137736,WADI,Yes,No,15,5
IN-1293509,Vishal Nagar,Yes,No,15,7
IN-1069835,WAKALA,No,No,15,9
IN-1345447,Symbossis Kiwale,Yes,No,12,7
IN-1072990,Dehugaon Road,No,No,6,1
IN-1318507,Gahunje,Yes,No,21,5
IN-1285681,Bhande wadi,No,No,13,3
IN-1254976,SAINAGAR DEHUROAD,No,No,10,3
IN-1300689,Site1312_Mauza,No,No,15,3
IN-1296708,Borade wasti,No,No,12,3
IN-1384233,Gahunje,No,No,6,2
IN-1024273,BHIVGHAT,Yes,No,10,8
IN-1052274,LAXMIROAD_ODU,No,Yes,10,8
IN-1268769,UNDRI,No,No,7,4
IN-1052612,NMTRJALKOT_ODU,No,Yes,17,9
IN-1053130,NWADGAONGBT_IDU,Yes,Yes,13,6
IN-1242130,"VITAI	",No,Yes,16,5
IN-1382931,Jadhav Industries,No,No,7,2
IN-1268768,Prime Vilas,No,No,24,4
IN-1384285,Meetha Nagar,No,No,4,1
IN-1054983,KHANHILLS_IDU,No,Yes,12,2
IN-1298754,Wadhmukhwadi,No,Yes,12,5
IN-1025377,SAMBAJINAGAR,Yes,No,16,13
IN-1388751,Dudhul Goan,No,No,6,1
IN-1113788,MANIK SMRUTI,No,No,10,1
IN-1094785,samarth Nagar,No,No,12,4
IN-3122966,Vaishnavi Nagar,No,No,3,1
IN-1270719,Nanded Industrial Area,No,No,15,6
IN-1054111,LAXMI VIHAR_IDU,No,No,16,4
IN-1054964,KAIVALYA BLDG_ODU,No,Yes,6,4
IN-1291845,TECH Mahindra & Mahindra LTD,No,No,12,4
IN-1121504,KINWAT,Yes,No,17,11
IN-1055350,Vishnuleela_Idu,Yes,No,8,1
IN-1025247,Deendayal Nagar,No,No,7,4
IN-1055046,DALVIHEIGHTS_ODU,No,No,6,13
IN-1054078,DESHMUKHBLDG_IDU,No,No,12,10
IN-1055096,EPUNPURANDAR_IDU,No,No,18,4
IN-1128695,Ganga Nagar,No,No,15,8
IN-1308813,RUPI NAGAR NIGDI,No,No,5,1
IN-1054195,ACHALPUR_IDU,No,Yes,17,7
IN-1073212,YMUNANGRRTT_IDU,No,Yes,6,5
IN-1246931,Nr. City international school,Yes,No,15,4
IN-1055132,SAUDAMINIAPT_IDU,No,No,9,4
IN-1054808,PEOPLEBANK_IDU,Yes,Yes*2,22,15
IN-3014357,Mamdapur,No,No,3,1
IN-1418898,Rural Hospital,No,No,3,1
IN-3031553,Pirangut Gaon,No,No,3,1
IN-1374251,Saibaba Colony,No,No,6,1
IN-1100870,NSAIWAN,No,No,12,3
IN-1348143,Capital city,No,No,9,2
IN-1073192,MTRBIJLINGR_ODM,No,Yes,13,8
IN-1248356,BHOPODI,No,No,6,3
IN-1453855,Rahuri,No,No,3,1
IN-1374925,Ganesh Nagar,No,No,6,1
IN-1025321,KOREGAONSOUTH,No,No,6,4
IN-1025323,VIMANNGRII,No,No,12,7
IN-1256203,Airport Plaza-Vasco,No,No,6,2
IN-1237620,Ponda Keri,No,No,13,5
IN-1299844,Site199,No,No,3,1
IN-1377726,Relocation of MA2534,No,No,9,1
IN-1386897,Taj Colony,No,No,4,1
IN-1498682,Gajanan Nagar,No,No,6,1
IN-1365466,Bhim Nagar,No,No,7,1
IN-1278071,EDAUNDSRPF,No,Yes,12,7
IN-1336401,Umarkhed,No,No,3,1
IN-1249289,KALANVAS CHINCHWAD(RELOCATION),No,No,7,3
IN-1055102,EPUNRAJDEVTA_IDU,No,Yes,9,4
IN-3122956,Brahmanand Nagar,No,No,3,1
IN-1374984,HawaiPada3,Yes,No,10,1
IN-1355499,ICICI Bank ,No,No,9,7
IN-1263162,Nandgaon MIDC,No,No,28,5
IN-1052396,ASHTI_ODU,No,Yes,14,14
IN-1055260,Sawantwadi_Narendra_Idu,No,No,11,7
IN-1289762,HINsrpfcampS2,No,No,13,3
IN-1054822,Priydarshni,No,No,9,5
IN-1339181,EKATMATA NAGAR,No,No,12,2
IN-1288841,Kalubaingr,No,Yes,19,10
IN-1266516,Wagholi ( AMURAT NAGAR ),No,No,13,6
IN-1055140,SHASTRINGR_IDU,No,No,16,10
